CASEID,SEX,EDUC,AGE,NATEDUC,NATFARE,NATROAD,NATMASS,NATHEAL,NATENVIR
57869,1,19,37,0,0,1,1,0,0
57349,1,20,38,0,0,1,1,0,0
57203,1,20,40,0,0,1,8,0,0
57496,1,11,41,0,0,1,2,0,0
57261,1,12,41,0,0,1,1,0,0
57693,1,13,41,0,0,1,1,0,0
57395,1,16,41,0,0,1,1,0,0
57200,1,20,41,0,0,1,2,0,0
57935,1,16,42,0,0,1,1,0,0
58035,1,16,42,0,0,1,1,0,0
57145,1,10,43,0,0,1,1,0,0
57545,1,19,43,0,0,1,2,0,0
57791,1,14,45,0,0,1,2,0,0
57079,1,13,46,0,0,1,8,0,0
57237,1,16,46,0,0,1,1,0,0
57407,1,8,47,0,0,1,1,0,0
57674,1,13,47,0,0,1,2,0,0
57095,1,16,47,0,0,1,1,0,0
57335,1,12,48,0,0,1,2,0,0
57250,1,16,48,0,0,1,1,0,0
57853,1,13,49,0,0,1,1,0,0
57090,1,15,50,0,0,1,2,0,0
57613,1,17,50,0,0,1,2,0,0
57347,1,12,51,0,0,1,1,0,0
57080,1,14,51,0,0,1,2,0,0
57436,1,12,52,0,0,1,1,0,0
57933,1,20,52,0,0,1,1,0,0
57770,1,11,53,0,0,1,1,0,0
57625,1,12,53,0,0,1,2,0,0
57998,1,13,53,0,0,1,2,0,0
57982,1,16,53,0,0,1,1,0,0
58019,1,16,53,0,0,1,1,0,0
57868,1,19,53,0,0,1,1,0,0
57871,1,8,54,0,0,1,1,0,0
57091,1,16,54,0,0,1,1,0,0
57565,1,16,54,0,0,1,1,0,0
58052,1,17,55,0,0,1,1,0,0
57486,1,20,55,0,0,1,3,0,0
57630,1,14,56,0,0,1,2,0,0
57768,1,12,57,0,0,1,1,0,0
57337,1,13,57,0,0,1,1,0,0
57716,1,15,57,0,0,1,2,0,0
57089,1,16,57,0,0,1,1,0,0
57129,1,18,57,0,0,1,2,0,0
57463,1,12,58,0,0,1,2,0,0
57936,1,12,58,0,0,1,2,0,0
57104,1,11,59,0,0,1,1,0,0
57109,1,11,59,0,0,1,1,0,0
57992,1,12,59,0,0,1,2,0,0
57064,1,13,59,0,0,1,2,0,0
58024,1,14,59,0,0,1,2,0,0
57548,1,16,59,0,0,1,3,0,0
57986,1,12,60,0,0,1,1,0,0
57438,1,13,60,0,0,1,1,0,0
57365,1,16,60,0,0,1,1,0,0
57953,1,20,60,0,0,1,3,0,0
57359,1,12,61,0,0,1,2,0,0
57713,1,12,61,0,0,1,2,0,0
57288,1,17,61,0,0,1,1,0,0
57198,1,20,61,0,0,1,2,0,0
57262,1,12,63,0,0,1,1,0,0
57541,1,13,63,0,0,1,1,0,0
57731,1,13,63,0,0,1,1,0,0
58031,1,16,64,0,0,1,2,0,0
57504,1,12,65,0,0,1,2,0,0
57521,1,13,65,0,0,1,1,0,0
57435,1,15,65,0,0,1,2,0,0
57654,1,15,66,0,0,1,2,0,0
57230,1,19,67,0,0,1,1,0,0
57433,1,20,67,0,0,1,1,0,0
57287,1,14,69,0,0,1,1,0,0
57689,1,14,69,0,0,1,1,0,0
57127,1,16,69,0,0,1,1,0,0
57293,1,20,69,0,0,1,1,0,0
57539,1,12,70,0,0,1,1,0,0
57413,1,16,70,0,0,1,1,0,0
57926,1,12,73,0,0,1,1,0,0
57656,1,13,74,0,0,1,2,0,0
57533,1,7,75,0,0,1,1,0,0
57530,1,9,75,0,0,1,1,0,0
57769,1,10,76,0,0,1,1,0,0
58038,1,19,77,0,0,1,8,0,0
57815,1,9,79,0,0,1,1,0,0
57333,1,16,81,0,0,1,2,0,0
58036,1,17,84,0,0,1,2,0,0
57903,1,15,89,0,0,1,3,0,0
57397,2,13,23,0,0,1,1,0,0
57894,2,13,23,0,0,1,1,0,0
57724,2,12,24,0,0,1,1,0,0
57838,2,13,24,0,0,1,2,0,0
57535,2,17,24,0,0,1,2,0,0
57712,2,13,25,0,0,1,2,0,0
57254,2,12,26,0,0,1,2,0,0
57157,2,14,26,0,0,1,2,0,0
57700,2,14,26,0,0,1,1,0,0
57860,2,16,26,0,0,1,1,0,0
58028,2,5,27,0,0,1,2,0,0
57158,2,13,28,0,0,1,1,0,0
57339,2,14,30,0,0,1,2,0,0
57299,2,16,30,0,0,1,1,0,0
57197,2,20,30,0,0,1,1,0,0
57890,2,16,31,0,0,1,2,0,0
57424,2,17,32,0,0,1,2,0,0
57920,2,15,34,0,0,1,2,0,0
57759,2,16,34,0,0,1,1,0,0
57479,2,17,35,0,0,1,1,0,0
57888,2,14,36,0,0,1,2,0,0
57210,2,16,37,0,0,1,2,0,0
57478,2,16,37,0,0,1,1,0,0
57873,2,16,37,0,0,1,2,0,0
57709,2,17,37,0,0,1,2,0,0
57908,2,16,39,0,0,1,1,0,0
57402,2,18,39,0,0,1,1,0,0
57136,2,20,39,0,0,1,1,0,0
57156,2,15,40,0,0,1,3,0,0
57568,2,16,40,0,0,1,1,0,0
57938,2,17,40,0,0,1,1,0,0
57847,2,19,40,0,0,1,1,0,0
57983,2,13,42,0,0,1,3,0,0
57652,2,15,42,0,0,1,1,0,0
57593,2,20,43,0,0,1,1,0,0
57678,2,16,44,0,0,1,2,0,0
57316,2,12,45,0,0,1,2,0,0
57209,2,18,45,0,0,1,1,0,0
57374,2,12,46,0,0,1,1,0,0
57125,2,16,47,0,0,1,1,0,0
57618,2,14,49,0,0,1,2,0,0
57714,2,13,50,0,0,1,2,0,0
57228,2,14,50,0,0,1,1,0,0
57421,2,16,50,0,0,1,1,0,0
57274,2,20,50,0,0,1,2,0,0
57134,2,16,51,0,0,1,2,0,0
57303,2,18,51,0,0,1,2,0,0
57796,2,10,52,0,0,1,1,0,0
57540,2,16,52,0,0,1,1,0,0
57414,2,13,53,0,0,1,2,0,0
57663,2,14,53,0,0,1,2,0,0
57987,2,8,54,0,0,1,2,0,0
57675,2,12,55,0,0,1,2,0,0
57538,2,16,55,0,0,1,2,0,0
57319,2,20,55,0,0,1,1,0,0
57858,2,10,56,0,0,1,1,0,0
57879,2,12,56,0,0,1,2,0,0
57582,2,16,56,0,0,1,1,0,0
57067,2,17,56,0,0,1,1,0,0
57120,2,18,56,0,0,1,2,0,0
57201,2,16,57,0,0,1,1,0,0
57980,2,12,58,0,0,1,2,0,0
57852,2,14,58,0,0,1,1,0,0
57782,2,8,59,0,0,1,1,0,0
57730,2,12,59,0,0,1,3,0,0
57919,2,12,59,0,0,1,1,0,0
57968,2,13,59,0,0,1,3,0,0
57923,2,19,60,0,0,1,1,0,0
57470,2,20,60,0,0,1,1,0,0
57848,2,20,60,0,0,1,2,0,0
57720,2,12,61,0,0,1,1,0,0
57690,2,14,61,0,0,1,2,0,0
57102,2,17,61,0,0,1,1,0,0
57906,2,18,61,0,0,1,1,0,0
57304,2,19,61,0,0,1,1,0,0
57480,2,13,62,0,0,1,2,0,0
57699,2,12,63,0,0,1,1,0,0
57118,2,15,63,0,0,1,8,0,0
57334,2,16,63,0,0,1,1,0,0
57465,2,20,63,0,0,1,1,0,0
57164,2,12,65,0,0,1,3,0,0
57502,2,16,66,0,0,1,1,0,0
57280,2,2,68,0,0,1,1,0,0
58048,2,12,68,0,0,1,2,0,0
57836,2,14,68,0,0,1,1,0,0
57187,2,19,68,0,0,1,1,0,0
57542,2,16,69,0,0,1,1,0,0
58027,2,16,70,0,0,1,1,0,0
57455,2,18,70,0,0,1,2,0,0
57947,2,6,71,0,0,1,2,0,0
57886,2,11,71,0,0,1,2,0,0
57601,2,14,71,0,0,1,2,0,0
58012,2,18,71,0,0,1,1,0,0
57153,2,12,72,0,0,1,2,0,0
57473,2,13,72,0,0,1,3,0,0
57642,2,20,72,0,0,1,1,0,0
57371,2,11,73,0,0,1,1,0,0
57898,2,14,73,0,0,1,1,0,0
57900,2,16,73,0,0,1,1,0,0
57212,2,16,74,0,0,1,1,0,0
57236,2,12,77,0,0,1,2,0,0
57330,2,12,78,0,0,1,1,0,0
57326,2,11,80,0,0,1,8,0,0
57355,2,10,81,0,0,1,1,0,0
57217,2,14,81,0,0,1,1,0,0
57227,2,12,82,0,0,1,8,0,0
57364,2,16,84,0,0,1,1,0,0
57370,2,14,85,0,0,1,8,0,0
57346,2,19,85,0,0,1,1,0,0
57824,2,12,89,0,0,1,1,0,0
57172,1,16,23,1,1,1,2,1,2
57377,1,12,25,1,1,1,1,1,1
57553,1,16,25,1,1,1,1,1,1
57363,1,12,26,1,1,1,3,1,1
57550,1,16,38,1,1,1,1,1,2
57423,1,12,40,1,1,1,1,1,1
58054,1,13,42,1,1,1,2,1,1
57113,1,16,42,1,1,1,2,1,1
57140,1,12,43,1,1,1,1,8,8
57245,1,12,46,1,1,1,2,1,1
57932,1,15,53,1,1,1,1,1,1
57284,1,16,56,1,1,1,2,1,2
57854,1,17,59,1,1,1,1,1,1
57161,1,11,62,1,1,1,1,1,1
57856,1,13,63,1,1,1,1,1,1
57418,1,15,63,1,1,1,3,3,1
57566,1,16,63,1,1,1,1,1,1
57872,1,12,64,1,1,1,1,2,1
57367,1,16,65,1,1,1,1,1,1
57751,1,18,65,1,1,1,1,1,1
57512,1,16,66,1,1,1,1,1,1
57665,1,16,66,1,1,1,1,1,1
58045,1,20,67,1,1,1,1,1,1
57643,1,12,70,1,1,1,2,1,1
57466,1,16,70,1,1,1,1,1,1
57562,1,19,74,1,1,1,1,1,1
57469,1,20,88,1,1,1,1,1,1
57896,1,18,99,1,1,1,1,1,1
57297,2,15,23,1,1,1,1,1,1
57499,2,16,25,1,1,1,1,1,1
57063,2,16,26,1,1,1,1,3,2
57534,2,14,28,1,1,1,2,1,2
57781,2,16,29,1,1,1,1,1,1
57082,2,14,30,1,1,1,2,1,3
57380,2,10,31,1,1,1,2,2,2
57256,2,13,36,1,1,1,1,1,1
57459,2,20,36,1,1,1,2,1,1
57328,2,13,40,1,1,1,1,1,1
57701,2,11,49,1,1,1,2,1,1
57341,2,14,50,1,1,1,3,1,1
57094,2,16,54,1,1,1,1,1,1
57918,2,11,56,1,1,1,2,1,1
58041,2,14,56,1,1,1,1,1,1
57457,2,16,58,1,1,1,2,1,2
57794,2,20,58,1,1,1,1,1,1
57798,2,12,62,1,1,1,2,1,1
58034,2,15,62,1,1,1,1,1,2
57722,2,16,64,1,1,1,2,1,1
57133,2,20,66,1,1,1,1,1,1
57384,2,17,70,1,1,1,1,1,1
57393,2,19,73,1,1,1,1,1,1
57668,2,12,81,1,1,1,1,1,2
57188,2,15,89,1,1,1,3,2,2
57673,1,15,58,2,1,1,2,2,2
57698,2,13,55,3,1,1,3,1,2
57867,1,16,47,8,1,1,1,1,1
57240,1,18,63,9,1,1,1,3,1
57500,1,16,24,1,2,1,1,1,1
57973,1,8,27,1,2,1,2,2,2
57135,1,16,27,1,2,1,2,1,1
57516,1,16,28,1,2,1,1,2,1
57532,1,16,28,1,2,1,2,2,1
58023,1,16,30,1,2,1,2,2,1
57929,1,18,35,1,2,1,1,1,1
57543,1,17,38,1,2,1,1,1,1
57602,1,20,44,1,2,1,1,2,2
57218,1,14,48,1,2,1,1,1,2
57404,1,18,50,1,2,1,1,2,1
57911,1,12,52,1,2,1,2,1,1
57138,1,16,54,1,2,1,2,2,1
57453,1,12,55,1,2,1,1,1,1
57767,1,7,58,1,2,1,2,1,1
57292,1,12,59,1,2,1,1,2,1
57507,1,20,59,1,2,1,1,2,1
57590,1,12,60,1,2,1,2,2,2
58021,1,16,60,1,2,1,2,3,2
57585,1,12,63,1,2,1,1,1,1
57874,1,12,63,1,2,1,1,1,3
57199,1,16,63,1,2,1,1,1,1
57437,1,16,63,1,2,1,1,1,1
58009,1,16,64,1,2,1,1,1,1
57558,1,12,66,1,2,1,1,1,1
57392,1,15,66,1,2,1,1,1,1
57567,1,18,66,1,2,1,1,1,1
57683,1,17,67,1,2,1,2,2,2
57609,1,16,70,1,2,1,1,1,1
57789,1,18,71,1,2,1,1,8,2
57828,1,12,75,1,2,1,2,1,1
57429,2,16,24,1,2,1,1,1,1
57779,2,12,27,1,2,1,1,1,2
57737,2,13,32,1,2,1,2,1,1
57965,2,12,34,1,2,1,1,1,1
57575,2,13,34,1,2,1,2,1,1
57276,2,11,35,1,2,1,2,1,1
57391,2,12,39,1,2,1,2,2,1
57295,2,16,41,1,2,1,1,1,1
57492,2,12,42,1,2,1,1,2,2
57703,2,16,42,1,2,1,2,1,1
57960,2,16,43,1,2,1,1,1,1
57233,2,20,45,1,2,1,1,1,1
57710,2,12,46,1,2,1,2,2,1
57362,2,16,54,1,2,1,1,2,1
57881,2,12,55,1,2,1,1,1,1
57910,2,15,56,1,2,1,2,3,2
57866,2,12,57,1,2,1,3,1,1
57864,2,12,58,1,2,1,2,1,2
57296,2,16,59,1,2,1,1,2,1
57547,2,16,60,1,2,1,2,1,1
57801,2,12,64,1,2,1,1,1,1
57408,2,12,69,1,2,1,2,3,3
57066,2,17,74,1,2,1,1,1,2
57611,2,18,76,1,2,1,2,1,1
58010,2,20,76,1,2,1,2,2,2
57213,2,20,84,1,2,1,1,1,1
57354,2,12,87,1,2,1,1,1,2
57248,1,12,62,2,2,1,2,1,1
57681,1,16,64,2,2,1,1,2,2
57522,1,17,72,2,2,1,1,1,1
57636,1,11,75,2,2,1,2,1,1
57403,1,20,82,2,2,1,3,3,2
57915,1,16,89,2,2,1,2,2,2
57281,2,14,41,2,2,1,1,2,1
57826,2,12,53,2,2,1,1,1,1
57749,2,14,57,2,2,1,1,2,2
57181,2,16,58,2,2,1,8,1,1
57196,2,16,62,2,2,1,2,1,1
57314,2,14,66,2,2,1,2,1,1
57224,2,18,75,2,2,1,1,1,1
57696,2,10,76,2,2,1,8,1,2
57831,1,16,43,3,2,1,1,3,2
57205,1,12,55,3,2,1,2,3,1
57351,1,14,20,1,3,1,2,3,1
57893,1,12,25,1,3,1,1,2,1
57491,1,16,25,1,3,1,2,1,1
57175,1,12,28,1,3,1,2,3,8
58026,1,16,29,1,3,1,1,2,1
57416,1,18,29,1,3,1,2,1,1
57520,1,10,31,1,3,1,2,1,1
57344,1,19,32,1,3,1,2,1,1
57606,1,12,33,1,3,1,1,1,1
57966,1,12,34,1,3,1,1,2,2
57620,1,12,36,1,3,1,2,1,1
58014,1,18,40,1,3,1,1,2,2
57170,1,20,42,1,3,1,1,1,2
58016,1,12,43,1,3,1,2,3,2
57432,1,16,43,1,3,1,2,1,1
57332,1,18,43,1,3,1,1,1,1
57171,1,16,45,1,3,1,2,2,1
57219,1,12,46,1,3,1,1,2,3
57766,1,14,48,1,3,1,3,1,3
57440,1,16,49,1,3,1,1,3,1
57587,1,10,50,1,3,1,3,1,3
57142,1,11,51,1,3,1,3,1,2
57715,1,12,51,1,3,1,1,1,1
57985,1,16,51,1,3,1,2,1,1
57488,1,15,52,1,3,1,1,3,1
57792,1,16,53,1,3,1,1,2,2
57635,1,14,54,1,3,1,2,1,2
57073,1,11,56,1,3,1,1,3,3
57993,1,12,56,1,3,1,2,2,2
57745,1,12,57,1,3,1,1,1,1
57238,1,15,59,1,3,1,1,3,1
57775,1,16,61,1,3,1,1,1,1
57997,1,13,63,1,3,1,2,1,1
57725,1,11,79,1,3,1,1,1,1
57624,1,15,79,1,3,1,2,2,1
57168,1,16,81,1,3,1,2,2,1
57692,2,14,21,1,3,1,1,1,1
57489,2,10,22,1,3,1,1,1,1
57454,2,14,22,1,3,1,2,1,1
57348,2,12,26,1,3,1,1,1,1
57799,2,12,26,1,3,1,2,1,1
57912,2,15,28,1,3,1,1,3,1
57322,2,13,30,1,3,1,2,1,2
57876,2,14,30,1,3,1,1,1,1
57425,2,16,30,1,3,1,2,2,1
57628,2,16,30,1,3,1,1,2,2
57468,2,16,31,1,3,1,2,1,2
57813,2,20,32,1,3,1,2,1,1
57119,2,18,44,1,3,1,2,3,1
57406,2,17,45,1,3,1,1,8,8
57331,2,18,46,1,3,1,1,1,2
57748,2,20,47,1,3,1,2,1,2
58030,2,18,48,1,3,1,1,2,1
58032,2,16,49,1,3,1,1,1,1
57106,2,16,50,1,3,1,2,2,1
57887,2,8,52,1,3,1,2,1,1
57464,2,14,52,1,3,1,1,1,1
57945,2,13,53,1,3,1,1,1,2
57531,2,15,55,1,3,1,1,3,1
57422,2,12,57,1,3,1,1,3,1
57428,2,15,58,1,3,1,2,1,1
57773,2,10,59,1,3,1,1,1,1
57325,2,11,59,1,3,1,2,1,1
57183,2,18,61,1,3,1,2,1,1
57661,2,15,62,1,3,1,1,1,1
57632,2,14,65,1,3,1,1,1,2
58044,2,16,66,1,3,1,2,1,2
58013,2,16,67,1,3,1,1,1,1
57100,2,10,69,1,3,1,2,2,2
57577,2,16,69,1,3,1,3,3,1
57646,2,13,70,1,3,1,1,1,3
57671,2,17,74,1,3,1,2,1,3
57706,2,10,76,1,3,1,1,3,3
57808,2,11,79,1,3,1,2,2,2
57185,2,16,79,1,3,1,1,1,1
58057,2,13,84,1,3,1,1,1,2
57092,2,17,99,1,3,1,3,1,1
57356,1,10,31,2,3,1,2,1,2
57152,1,15,45,2,3,1,1,1,2
57062,1,16,53,2,3,1,2,3,2
57892,1,16,58,2,3,1,1,1,1
58053,1,15,72,2,3,1,1,2,1
57883,1,12,73,2,3,1,3,2,8
57834,1,18,74,2,3,1,1,2,2
57604,1,13,80,2,3,1,2,2,3
57103,1,14,80,2,3,1,1,2,1
57755,1,14,80,2,3,1,1,1,1
57361,1,19,84,2,3,1,2,8,2
57075,2,11,40,2,3,1,2,2,2
57401,2,18,64,2,3,1,2,2,2
57670,2,18,80,2,3,1,2,1,1
57077,1,16,56,3,3,1,2,2,2
57383,1,16,62,3,3,1,3,1,3
57904,1,19,68,3,3,1,3,2,3
57877,1,14,69,3,3,1,3,3,3
57518,1,18,71,3,3,1,3,1,3
57313,1,16,72,3,3,1,2,2,3
58059,1,9,75,3,3,1,1,1,1
57506,1,11,78,3,3,1,3,1,8
57174,2,12,29,3,3,1,3,3,1
57760,2,14,50,3,3,1,2,2,3
57669,2,14,71,3,3,1,2,3,3
58029,2,16,78,3,3,1,1,3,3
57865,2,12,86,3,3,1,2,3,1
57995,2,20,60,8,3,1,2,3,3
57206,2,15,81,8,3,1,8,3,1
58011,1,14,41,1,8,1,2,2,1
57902,1,16,54,1,8,1,8,1,1
57608,2,15,37,1,8,1,1,1,1
57989,2,15,79,1,8,1,1,8,1
57664,2,20,83,8,8,1,8,2,8
57443,1,10,19,0,0,2,3,0,0
57957,1,13,19,0,0,2,2,0,0
57861,1,12,20,0,0,2,1,0,0
57589,1,12,21,0,0,2,2,0,0
57875,1,12,22,0,0,2,2,0,0
57588,1,13,23,0,0,2,2,0,0
57249,1,11,24,0,0,2,1,0,0
57130,1,16,24,0,0,2,2,0,0
57740,1,16,25,0,0,2,2,0,0
57956,1,18,25,0,0,2,2,0,0
57882,1,14,27,0,0,2,2,0,0
57417,1,13,28,0,0,2,1,0,0
57592,1,17,28,0,0,2,1,0,0
57806,1,12,29,0,0,2,1,0,0
57697,1,13,30,0,0,2,2,0,0
57581,1,9,31,0,0,2,2,0,0
57939,1,13,31,0,0,2,2,0,0
58006,1,14,31,0,0,2,2,0,0
57131,1,12,32,0,0,2,2,0,0
57702,1,12,32,0,0,2,1,0,0
57111,1,14,32,0,0,2,2,0,0
57842,1,13,33,0,0,2,2,0,0
57961,1,12,34,0,0,2,1,0,0
57941,1,17,34,0,0,2,1,0,0
57126,1,20,34,0,0,2,1,0,0
57570,1,9,36,0,0,2,2,0,0
57784,1,6,37,0,0,2,2,0,0
57294,1,14,37,0,0,2,2,0,0
57994,1,14,37,0,0,2,2,0,0
57739,1,12,39,0,0,2,3,0,0
57863,1,12,39,0,0,2,2,0,0
57990,1,12,39,0,0,2,1,0,0
57962,1,14,39,0,0,2,1,0,0
57762,1,20,39,0,0,2,2,0,0
57591,1,12,40,0,0,2,1,0,0
58025,1,12,40,0,0,2,2,0,0
57685,1,16,40,0,0,2,1,0,0
57833,1,20,40,0,0,2,2,0,0
57732,1,12,41,0,0,2,2,0,0
57149,1,16,41,0,0,2,2,0,0
57182,1,16,41,0,0,2,2,0,0
57490,1,9,42,0,0,2,2,0,0
57180,1,20,44,0,0,2,1,0,0
57483,1,20,44,0,0,2,1,0,0
57811,1,11,45,0,0,2,1,0,0
57498,1,12,45,0,0,2,2,0,0
57827,1,12,47,0,0,2,2,0,0
57650,1,13,47,0,0,2,2,0,0
57776,1,16,50,0,0,2,1,0,0
57795,1,16,50,0,0,2,2,0,0
57122,1,16,51,0,0,2,2,0,0
57116,1,18,51,0,0,2,2,0,0
57291,1,11,52,0,0,2,2,0,0
57810,1,12,53,0,0,2,1,0,0
57707,1,14,53,0,0,2,2,0,0
57193,1,16,53,0,0,2,1,0,0
57723,1,12,54,0,0,2,1,0,0
58039,1,15,54,0,0,2,1,0,0
57816,1,12,55,0,0,2,2,0,0
57234,1,14,55,0,0,2,1,0,0
57211,1,16,55,0,0,2,2,0,0
57846,1,13,56,0,0,2,2,0,0
57306,1,2,58,0,0,2,2,0,0
57927,1,14,58,0,0,2,1,0,0
57528,1,12,60,0,0,2,1,0,0
57891,1,12,62,0,0,2,1,0,0
58040,1,16,62,0,0,2,2,0,0
57544,1,16,63,0,0,2,2,0,0
57467,1,20,63,0,0,2,2,0,0
57851,1,13,66,0,0,2,1,0,0
57660,1,16,66,0,0,2,2,0,0
57946,1,7,68,0,0,2,2,0,0
57074,1,8,69,0,0,2,3,0,0
57559,1,12,69,0,0,2,2,0,0
57607,1,16,69,0,0,2,1,0,0
57412,1,18,70,0,0,2,1,0,0
57777,1,19,76,0,0,2,1,0,0
57823,1,12,79,0,0,2,2,0,0
57229,1,18,83,0,0,2,2,0,0
57309,1,12,89,0,0,2,2,0,0
57345,2,11,18,0,0,2,2,0,0
57495,2,11,18,0,0,2,1,0,0
57379,2,11,19,0,0,2,2,0,0
57315,2,14,21,0,0,2,1,0,0
57269,2,11,22,0,0,2,3,0,0
58043,2,16,23,0,0,2,1,0,0
57719,2,13,24,0,0,2,2,0,0
57501,2,16,25,0,0,2,2,0,0
57870,2,16,25,0,0,2,1,0,0
57885,2,19,25,0,0,2,2,0,0
57756,2,14,26,0,0,2,1,0,0
57999,2,11,27,0,0,2,2,0,0
57154,2,16,27,0,0,2,2,0,0
57964,2,18,27,0,0,2,1,0,0
57375,2,14,28,0,0,2,2,0,0
57952,2,14,28,0,0,2,2,0,0
57338,2,14,29,0,0,2,2,0,0
57190,2,16,29,0,0,2,3,0,0
57340,2,16,29,0,0,2,2,0,0
57688,2,16,29,0,0,2,2,0,0
57147,2,9,30,0,0,2,8,0,0
57071,2,15,30,0,0,2,1,0,0
57426,2,16,30,0,0,2,2,0,0
57605,2,16,30,0,0,2,1,0,0
57950,2,16,30,0,0,2,2,0,0
57373,2,20,30,0,0,2,1,0,0
57358,2,15,31,0,0,2,3,0,0
57684,2,16,31,0,0,2,2,0,0
57264,2,12,32,0,0,2,2,0,0
57807,2,14,32,0,0,2,2,0,0
57970,2,14,32,0,0,2,2,0,0
57123,2,16,32,0,0,2,2,0,0
57726,2,16,33,0,0,2,2,0,0
57757,2,16,33,0,0,2,2,0,0
57641,2,18,33,0,0,2,2,0,0
57268,2,11,34,0,0,2,2,0,0
57389,2,15,34,0,0,2,2,0,0
57420,2,11,35,0,0,2,2,0,0
57146,2,10,36,0,0,2,3,0,0
57753,2,12,36,0,0,2,2,0,0
57441,2,18,36,0,0,2,2,0,0
57754,2,12,37,0,0,2,8,0,0
57583,2,16,37,0,0,2,1,0,0
57098,2,11,38,0,0,2,2,0,0
57086,2,15,38,0,0,2,2,0,0
57448,2,15,38,0,0,2,1,0,0
57614,2,16,38,0,0,2,1,0,0
57988,2,16,38,0,0,2,2,0,0
57991,2,16,38,0,0,2,1,0,0
57476,2,17,38,0,0,2,2,0,0
57958,2,18,38,0,0,2,2,0,0
57981,2,20,38,0,0,2,2,0,0
57081,2,8,39,0,0,2,2,0,0
57360,2,12,39,0,0,2,2,0,0
57352,2,15,39,0,0,2,2,0,0
57376,2,12,40,0,0,2,1,0,0
57477,2,16,40,0,0,2,1,0,0
57899,2,16,40,0,0,2,1,0,0
57462,2,12,41,0,0,2,9,0,0
57959,2,16,41,0,0,2,2,0,0
57323,2,11,42,0,0,2,2,0,0
57928,2,12,42,0,0,2,3,0,0
57599,2,17,42,0,0,2,2,0,0
57411,2,20,42,0,0,2,1,0,0
57975,2,8,44,0,0,2,2,0,0
57519,2,16,44,0,0,2,2,0,0
57629,2,16,44,0,0,2,1,0,0
58056,2,11,45,0,0,2,2,0,0
57523,2,18,45,0,0,2,2,0,0
57744,2,12,46,0,0,2,3,0,0
57686,2,11,47,0,0,2,2,0,0
57551,2,18,47,0,0,2,1,0,0
57336,2,12,48,0,0,2,2,0,0
57797,2,12,48,0,0,2,2,0,0
57835,2,16,48,0,0,2,1,0,0
57809,2,20,48,0,0,2,2,0,0
57616,2,12,49,0,0,2,2,0,0
57430,2,16,49,0,0,2,2,0,0
57318,2,12,50,0,0,2,2,0,0
57387,2,12,50,0,0,2,2,0,0
58042,2,12,50,0,0,2,1,0,0
57704,2,13,50,0,0,2,1,0,0
57930,2,15,51,0,0,2,2,0,0
57394,2,12,53,0,0,2,2,0,0
58060,2,12,53,0,0,2,2,0,0
57790,2,16,53,0,0,2,2,0,0
57273,2,6,54,0,0,2,2,0,0
57255,2,10,54,0,0,2,2,0,0
57194,2,14,54,0,0,2,2,0,0
57552,2,16,54,0,0,2,1,0,0
57645,2,16,54,0,0,2,1,0,0
57555,2,18,54,0,0,2,1,0,0
57655,2,16,55,0,0,2,2,0,0
57065,2,16,56,0,0,2,2,0,0
57940,2,16,56,0,0,2,2,0,0
58061,2,17,56,0,0,2,2,0,0
57449,2,12,57,0,0,2,1,0,0
57556,2,18,57,0,0,2,2,0,0
57644,2,12,58,0,0,2,8,0,0
57658,2,13,58,0,0,2,2,0,0
57139,2,16,58,0,0,2,1,0,0
57571,2,16,58,0,0,2,1,0,0
57800,2,12,59,0,0,2,2,0,0
57342,2,10,61,0,0,2,2,0,0
57667,2,12,61,0,0,2,1,0,0
57357,2,16,61,0,0,2,2,0,0
57752,2,16,61,0,0,2,1,0,0
57772,2,2,64,0,0,2,2,0,0
57619,2,12,64,0,0,2,2,0,0
57461,2,16,64,0,0,2,2,0,0
57610,2,16,64,0,0,2,2,0,0
57195,2,18,64,0,0,2,2,0,0
57561,2,13,65,0,0,2,2,0,0
57128,2,16,65,0,0,2,1,0,0
57695,2,13,67,0,0,2,2,0,0
57623,2,13,68,0,0,2,2,0,0
57434,2,16,69,0,0,2,2,0,0
57949,2,8,71,0,0,2,1,0,0
57639,2,12,71,0,0,2,2,0,0
57398,2,10,74,0,0,2,8,0,0
57626,2,14,74,0,0,2,2,0,0
58058,2,12,75,0,0,2,2,0,0
57914,2,11,76,0,0,2,2,0,0
57659,2,14,76,0,0,2,2,0,0
57615,2,16,77,0,0,2,2,0,0
57257,2,12,79,0,0,2,2,0,0
58033,2,14,83,0,0,2,2,0,0
57774,2,12,88,0,0,2,2,0,0
58055,2,12,89,0,0,2,3,0,0
58051,2,13,89,0,0,2,2,0,0
57160,2,17,99,0,0,2,2,0,0
57215,1,13,23,1,1,2,1,2,1
58002,1,12,24,1,1,2,2,1,1
57282,1,12,29,1,1,2,2,1,1
57381,1,12,33,1,1,2,2,1,2
57189,1,20,38,1,1,2,1,1,1
57266,1,16,46,1,1,2,2,1,1
57633,1,6,55,1,1,2,2,1,1
57746,1,12,60,1,1,2,2,1,1
57415,1,12,65,1,1,2,1,1,1
57405,1,16,74,1,1,2,1,1,1
57191,1,17,77,1,1,2,2,1,1
57329,1,18,78,1,1,2,1,2,2
57390,2,12,19,1,1,2,2,1,2
57557,2,14,21,1,1,2,2,2,1
